Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Rainfall_mm_was_missing,Soil_Moisture_pct_was_missing,Yield_Outlier,Yield_Index,Price_Index,Cost_per_ha,Revenue_per_ha,Profit_per_ha,BCR,Loss_Making,Water_per_ha,NPK_total,Rain_Band,Temp_Band,Profit_Robust_Z,Water_Ratio
SF11216,Tamil Nadu,Raichur,Groundnut,Kharif,12.91,1108.5,27.8,68.1,7.3,7.24,39.4,124.3,47.7,65.8,Drip,286.1,4.88,0.94,1.4,18.07,69537,874202,1256534,382332,5197,3.477,64.6,False,False,False,1.0,1.2345562844537554,67715.1045701007,97330.28659953525,29615.182029434545,1.437349720087577,False,402.55615801704107,237.8,High,Warm,0.5582689491065829,0.8620894953226479
SF11217,Punjab,Nashik,Pulses,Kharif,9.99,842.5,29.6,69.8,5.8,6.23,41.0,94.8,60.9,180.4,Flood,149.1,4.73,0.94,1.07,10.69,85888,728214,918143,189929,4651,2.298,54.2,True,False,False,1.1382978723404256,1.2080482161569135,72894.29429429429,91906.2062062062,19011.911911911913,1.260814815425136,False,465.5655655655656,336.1,High,Warm,0.5311667864155648,1.302194439913379
SF11218,Andhra Pradesh,Guntur,Sugarcane,Rabi,11.54,431.9,22.8,63.1,6.4,6.5,30.5,177.3,55.3,121.7,Sprinkler,137.0,6.7,0.91,73.89,852.69,3183,760301,2714112,1953811,23161,36.816,37.9,False,False,False,1.53841349156777,0.9125573394495413,65883.96880415945,235191.68110918545,169307.712305026,3.569786176790508,False,2007.0190641247834,354.3,Mid-low,Cool,0.879690571793474,1.1935818042932396
SF11219,Andhra Pradesh,Erode,Pulses,Rabi,11.36,296.6,22.5,59.0,7.4,6.62,27.1,115.8,83.8,96.1,Flood,241.7,4.14,0.96,1.24,14.09,71528,778704,1007830,229126,5767,2.443,48.5,False,False,False,1.319148936170213,1.0060692157841806,68547.88732394367,88717.42957746479,20169.54225352113,1.2942401734163431,False,507.6584507042254,295.7,Low,Cool,0.5639071403481121,1.4199289225332195
SF11220,Telangana,Ludhiana,Sugarcane,Rabi,6.61,425.0,22.2,70.9,6.7,5.73,27.0,117.4,41.4,103.9,Sprinkler,137.3,4.48,0.83,23.37,154.48,3937,393957,608188,214231,12025,12.847,40.3,False,False,False,0.48657089319175517,1.1287270642201834,59600.151285930406,92010.28744326778,32410.136157337365,1.543792850488759,False,1819.213313161876,262.70000000000005,Mid-low,Cool,-0.8471604865841157,1.0818930161308282
SF11221,Maharashtra,Rajkot,Rice,Kharif,14.32,888.9,27.6,86.2,7.7,7.49,25.0,94.9,56.6,135.7,Flood,209.7,3.71,0.73,1.81,25.92,21391,951219,554455,-396764,28602,0.906,69.4,False,False,False,0.7357723577235773,0.9703554174510649,66425.90782122905,38718.92458100559,-27706.983240223464,0.5828889036068455,True,1997.3463687150838,287.2,High,Warm,-0.4779019485625393,1.4228556085930029
SF11222,Tamil Nadu,Nashik,Wheat,Zaid,2.15,490.4,29.9,54.1,7.6,6.04,17.0,137.5,54.1,140.5,Flood,259.6,6.11,0.87,1.91,4.11,27332,169643,112335,-57308,1342,3.063,48.8,False,False,False,0.8623024830699775,1.1458276563187793,78903.72093023256,52248.83720930233,-26654.883720930233,0.662184705528669,True,624.186046511628,332.1,Mid-low,Hot,-0.46636035779332874,1.225077140398123
SF11223,Andhra Pradesh,Raichur,Groundnut,Rabi,10.4,362.7,21.2,78.5,8.1,7.21,27.4,135.8,46.0,98.0,Flood,179.9,3.76,0.79,1.09,11.34,55082,704223,624630,-79593,6947,1.632,42.0,False,False,False,0.7785714285714287,0.9779229656194797,67713.75,60060.57692307692,-7653.173076923076,0.8869775625050588,True,667.9807692307692,279.8,Low,Cool,-0.49074156651340245,1.4305065088757394
SF11224,Tamil Nadu,Raichur,Pulses,Kharif,12.31,824.7,27.7,66.3,6.5,8.4,28.6,111.5,25.1,100.3,Sprinkler,196.4,4.68,0.97,0.3,3.69,79731,970080,294207,-675873,4193,0.88,49.9,False,False,False,0.3191489361702128,1.1214476099386046,78804.224207961,23899.83753046304,-54904.38667749797,0.3032811726867887,True,340.6173842404549,236.89999999999998,Mid-high,Warm,-1.5593500998618142,0.9527123496707451
SF11225,Maharashtra,Raichur,Wheat,Rabi,0.77,435.1,23.8,66.1,5.6,7.01,21.8,182.7,80.9,130.1,Rainfed,165.4,5.73,0.76,2.91,2.24,23604,45558,52873,7315,207,10.821,52.0,False,False,False,1.3137697516930025,0.9895403190307502,59166.23376623377,68666.23376623377,9500.0,1.1605645550726547,False,268.83116883116884,393.70000000000005,Mid-low,Cool,0.9777724407119358,0.527629416585233
SF11226,Andhra Pradesh,Guntur,Groundnut,Rabi,13.99,671.5,22.1,57.8,8.1,6.89,23.4,68.3,59.4,69.0,Rainfed,363.6,4.91,0.7,1.53,21.4,56146,979523,1201524,222001,3957,5.408,45.8,False,False,False,1.092857142857143,0.9968131663278622,70015.93995711222,85884.4889206576,15868.548963545389,1.226641947151828,False,282.8448892065761,196.7,Mid-high,Cool,0.17133578290341045,0.6057232088854676
SF11227,Andhra Pradesh,Krishna,Maize,Kharif,4.67,635.2,27.0,89.2,5.3,6.73,33.4,56.1,44.8,89.3,Flood,218.8,7.14,0.75,4.89,22.84,19821,297735,452712,154977,3191,7.158,46.4,False,False,False,1.7157894736842103,0.9448019448019448,63754.81798715203,96940.47109207709,33185.653104925055,1.5205199254370498,False,683.2976445396146,190.2,Mid-high,Warm,1.5110476420894574,1.2875315198436288
SF11228,Maharashtra,Erode,Maize,Kharif,14.34,869.5,25.8,73.2,7.5,6.64,30.3,171.5,58.8,105.5,Flood,214.2,5.19,0.87,4.86,69.69,23079,980645,1608376,627731,11516,6.052,47.4,False,False,False,1.7052631578947368,1.1001001001001,68385.2859135286,112160.11157601116,43774.825662482566,1.6401205329145614,False,803.068340306834,335.8,High,Mild,1.8778391234014038,1.5132143495536565
SF11229,Andhra Pradesh,Krishna,Maize,Rabi,1.31,607.0,26.4,39.1,7.2,6.08,27.9,97.9,50.9,172.1,Drip,309.6,4.74,0.68,3.83,5.02,19470,95957,97739,1782,667,7.526,31.1,False,False,False,1.343859649122807,0.9280709280709281,73249.61832061068,74609.92366412214,1360.3053435114502,1.018570818178976,False,509.1603053435114,320.9,Mid-high,Mild,0.4086700592116064,0.9594061197513333
SF11230,Andhra Pradesh,Ludhiana,Cotton,Rabi,12.75,559.3,25.0,72.5,7.4,5.58,20.3,107.6,44.7,120.2,Flood,167.0,6.23,0.68,0.44,5.61,69919,1013954,392246,-621708,11309,0.496,51.2,False,False,False,0.3548387096774194,1.025333069370816,79525.80392156863,30764.392156862745,-48761.41176470588,0.38684792406756124,True,886.9803921568628,272.5,Mid-low,Mild,-1.5389992694852739,1.2390190618448922
SF11231,Karnataka,Rajkot,Pulses,Kharif,10.58,501.6,31.1,74.5,5.7,6.39,24.5,153.9,55.9,99.7,Flood,240.4,7.68,0.92,1.17,12.38,63192,750814,782317,31503,4616,2.682,51.3,False,False,False,1.2446808510638299,0.8888201247600093,70965.40642722117,73943.00567107751,2977.5992438563326,1.0419584610835706,False,436.29489603024575,309.5,Mid-low,Hot,0.0776808566260021,1.2203239023551893
SF11232,Karnataka,Warangal,Chilli,Rabi,12.41,255.7,20.7,45.6,7.2,7.18,21.8,102.3,43.3,83.3,Rainfed,150.6,5.72,0.99,1.03,12.78,111431,944108,1424088,479980,4244,3.011,26.2,False,False,False,0.6623794212218649,1.0819068886839167,76076.39000805802,114753.2634971797,38676.87348912167,1.5083952259699103,False,341.9822723609992,228.89999999999998,Low,Cool,-0.5295207232321345,0.5865224854188049
SF11233,Madhya Pradesh,Erode,Chilli,Rabi,14.62,325.5,22.5,57.9,6.8,6.25,22.3,64.8,67.3,111.9,Rainfed,232.2,2.98,1.0,1.15,16.81,115726,1068058,1945354,877296,4641,3.622,32.7,False,False,False,0.7395498392282956,1.1236079421331133,73054.5827633379,133061.14911080714,60006.56634746923,1.8213935947298743,False,317.4418604651163,244.0,Low,Cool,-0.3105013877607007,0.5444340365673377
SF11234,Karnataka,Nalgonda,Chilli,Kharif,10.01,888.6,25.2,78.6,8.0,5.95,25.4,120.8,77.5,86.8,Drip,306.0,4.5,0.98,1.38,13.81,95767,763970,1322542,558572,4236,3.26,61.1,False,False,False,0.8874598070739548,0.9298218360114568,76320.67932067932,132122.07792207794,55801.3986013986,1.731143893084807,False,423.1768231768232,285.1,High,Mild,-0.3536812427828442,0.7257765742877447
SF11235,Madhya Pradesh,Ludhiana,Rice,Zaid,11.94,235.0,32.2,67.9,8.8,7.97,17.4,146.4,46.3,46.6,Sprinkler,125.9,5.14,0.74,0.33,3.94,22679,620870,89355,-531515,16869,0.234,30.7,False,False,False,0.13414634146341464,1.028782689559754,51999.162479061975,7483.668341708543,-44515.49413735344,0.14391901686343356,True,1412.8140703517588,239.29999999999998,Low,Hot,-1.0300459350571494,1.0064505863308595
SF11236,Punjab,Erode,Cotton,Kharif,9.34,716.5,27.9,77.1,7.4,6.7,26.3,145.6,26.5,113.3,Flood,205.7,5.58,0.86,2.26,21.11,64782,728481,1367548,639067,8299,2.544,60.2,False,False,False,1.8225806451612903,0.9500010998438222,77995.8244111349,146418.4154175589,68422.59100642399,1.8772596677195423,False,888.5438972162741,285.4,Mid-high,Warm,1.2427323809749726,1.2412031152794794
SF11237,Tamil Nadu,Guntur,Maize,Rabi,10.31,328.7,22.6,59.9,8.7,6.27,19.9,131.0,38.6,80.3,Rainfed,192.6,6.37,0.99,2.38,24.54,20369,803381,499855,-303526,2746,8.937,29.4,False,False,False,0.8350877192982455,0.9709233042566376,77922.50242483027,48482.54122211445,-29439.961202715807,0.6221892227971535,True,266.3433559650824,249.89999999999998,Low,Cool,-0.6582004002022018,0.5018683565593558
SF11238,Karnataka,Nalgonda,Sugarcane,Kharif,2.78,837.0,28.4,56.5,8.4,7.16,31.1,82.6,67.0,118.4,Rainfed,151.5,2.34,0.97,50.33,139.92,4095,132074,572972,440898,2956,47.334,65.6,False,False,False,1.0478867374557568,1.1740252293577982,47508.63309352518,206105.03597122303,158596.40287769787,4.3382649120947345,False,1063.3093525179856,268.0,High,Warm,0.7445761560259034,0.6323540808286943
SF11239,Karnataka,Raichur,Rice,Kharif,10.33,890.4,25.7,53.3,7.5,6.46,29.3,118.6,71.0,128.3,Rainfed,192.8,6.32,0.9,3.46,35.74,26594,660631,950470,289839,8434,4.238,34.4,False,False,False,1.4065040650406504,1.2063780081199391,63952.662149080345,92010.64859632139,28057.986447241045,1.4387305470073308,False,816.4569215876089,317.9,High,Mild,1.353925561823591,0.5816218600096098
SF11240,Gujarat,Warangal,Pulses,Rabi,9.87,487.2,23.9,50.2,6.9,6.22,12.4,153.6,73.9,114.2,Drip,136.4,4.21,0.78,1.23,12.14,75552,741707,917201,175494,3465,3.504,33.7,False,False,False,1.3085106382978724,1.0626683451365397,75147.61904761905,92928.16616008106,17780.54711246201,1.2366082563599912,False,351.06382978723406,341.7,Mid-low,Cool,0.4963410584564758,0.9819312273412801
SF11241,Andhra Pradesh,Nalgonda,Cotton,Kharif,10.85,866.2,26.6,78.4,6.8,6.69,28.8,98.2,50.1,89.2,Sprinkler,159.4,4.98,0.87,2.48,26.91,70634,702988,1900761,1197773,8303,3.241,59.6,False,False,False,2.0,1.0358182471422392,64791.52073732719,175185.3456221198,110393.82488479263,2.7038313598525154,False,765.2534562211982,237.5,High,Mild,2.239051903498497,1.0689792331204853
SF11242,Gujarat,Ludhiana,Wheat,Rabi,12.49,763.1,27.1,54.4,7.8,6.14,22.8,102.5,25.1,69.5,Drip,110.0,4.23,0.71,2.25,28.1,24991,574483,702247,127764,4054,6.931,53.9,False,False,False,1.0158013544018059,1.0476869222545957,45995.43634907926,56224.73979183347,10229.303442754202,1.2223982258830983,False,324.5796637309848,197.1,Mid-high,Warm,1.006902973391106,0.6370458431379428
SF11243,Maharashtra,Rajkot,Wheat,Rabi,14.93,583.9,21.8,58.9,8.3,6.44,19.6,104.8,89.5,128.8,Rainfed,135.0,0.5,0.7,2.55,38.07,23228,634890,884290,249400,4364,8.724,55.4,False,False,False,1.1512415349887133,0.9737774330810992,42524.447421299396,59229.06898861353,16704.621567314134,1.3928239537557687,False,292.29738780977897,323.1,Mid-high,Cool,1.26554629683842,0.5736860828675612
SF11244,Telangana,Indore,Chilli,Kharif,7.14,793.8,29.3,64.4,7.8,6.79,30.5,137.8,93.1,84.0,Sprinkler,155.0,5.88,0.71,3.33,23.78,105151,357147,2500491,2143344,4469,5.321,41.2,False,False,False,2.1414790996784565,1.02093305500267,50020.58823529412,350208.8235294118,300188.23529411765,7.001293584994414,False,625.9103641456583,314.9,Mid-high,Warm,2.1557521056424016,1.0734781656768921
SF11245,Punjab,Krishna,Groundnut,Kharif,1.58,959.0,27.7,72.1,7.9,6.9,36.7,97.0,50.6,104.6,Sprinkler,157.1,5.03,0.98,1.98,3.13,70000,86556,219100,132544,860,3.64,58.0,False,False,False,1.4142857142857144,1.2427763623935872,54782.278481012654,138670.88607594935,83888.60759493671,2.531309210222284,False,544.3037974683544,252.2,High,Warm,2.0859294528892685,1.165647517039922
SF11246,Gujarat,Krishna,Sugarcane,Zaid,4.57,566.9,30.4,38.4,5.8,6.84,20.7,147.8,46.3,73.7,Rainfed,213.5,5.91,1.0,46.48,212.41,3432,317927,728991,411064,5076,41.846,35.1,False,False,False,0.9677285030189464,0.9839449541284404,69568.27133479212,159516.63019693654,89948.35886214442,2.2929508975330815,False,1110.722100656455,267.8,Mid-low,Hot,-0.12136282404720238,0.660550620902066
SF11247,Karnataka,Ludhiana,Pulses,Zaid,14.67,630.4,32.0,51.0,10.2,7.86,19.2,116.8,68.8,115.9,Rainfed,141.3,3.55,0.91,0.3,4.4,70585,786394,310574,-475820,3367,1.307,47.3,False,False,False,0.3191489361702128,0.9928055530159713,53605.58963871848,21170.688479890934,-32434.90115882754,0.3949343458876848,True,229.51601908657125,301.5,Mid-high,Hot,-0.9238632072663097,0.6419600289005815
SF11248,Andhra Pradesh,Nashik,Groundnut,Rabi,2.39,622.5,22.8,60.0,8.8,6.59,24.1,126.5,50.4,117.9,Rainfed,162.5,4.04,0.86,1.73,4.13,55917,156022,230937,74915,660,6.258,47.8,False,False,False,1.2357142857142858,0.9927475122280317,65281.17154811715,96626.35983263598,31345.188284518827,1.480156644575765,False,276.1506276150628,294.8,Mid-high,Cool,0.6069642765094865,0.5913871902156421
SF11249,Tamil Nadu,Ludhiana,Wheat,Kharif,1.84,686.6,29.2,67.4,5.8,7.73,22.1,86.5,71.1,157.3,Rainfed,104.4,1.71,0.98,0.99,1.82,28354,120699,51604,-69095,455,4.0,62.0,False,False,False,0.4469525959367946,1.188672521852139,65597.28260869565,28045.652173913044,-37551.63043478261,0.42754289596434103,True,247.28260869565216,314.9,Mid-high,Warm,-0.9016085928020013,0.4853364999491607
SF11250,Punjab,Raichur,Cotton,Rabi,5.35,442.9,21.4,63.7,9.5,6.12,22.8,109.5,58.4,113.5,Flood,244.9,4.94,0.89,1.02,5.46,57275,438702,312722,-125980,5093,1.072,22.6,False,False,False,0.8225806451612904,0.8399140655360272,82000.37383177571,58452.71028037384,-23547.66355140187,0.7128346804892615,True,951.9626168224299,281.4,Mid-low,Cool,-0.9404714860584831,1.3297924495698896
SF11251,Tamil Nadu,Ludhiana,Rice,Zaid,14.9,204.5,33.9,44.2,8.0,6.83,26.2,125.4,45.2,145.0,Flood,205.1,2.33,0.91,1.86,27.71,24231,1008900,671441,-337459,29489,0.94,42.2,False,False,False,0.7560975609756098,1.0991857379391685,67711.40939597315,45063.154362416106,-22648.255033557045,0.6655178907721281,True,1979.1275167785234,315.6,Low,Hot,-0.311727420924969,1.4098769905295085
SF11252,Telangana,Warangal,Chilli,Zaid,9.92,151.5,31.8,50.5,8.5,6.27,20.8,71.7,69.9,121.5,Flood,313.9,4.75,0.98,1.2298387096774193,12.2,108639,791746,1325396,533650,7012,1.74,46.4,False,False,False,0.7908930608858001,1.0547987766396427,79813.10483870968,133608.46774193548,53795.36290322581,1.674016666961374,False,706.8548387096774,263.1,Low,Hot,-0.3742797862529078,1.212303357036788
SF11253,Maharashtra,Ludhiana,Groundnut,Kharif,0.6,850.4,31.5,76.0,6.9,6.71,31.7,95.7,82.0,92.1,Flood,134.8,4.88,0.86,2.03,1.22,60628,30901,73966,43065,390,3.128,48.6,True,False,False,1.45,1.07638636141712,51501.66666666667,123276.66666666667,71775.0,2.393644218633701,False,650.0,269.79999999999995,High,Hot,1.7449618487940994,1.392
SF11254,Andhra Pradesh,Nalgonda,Sugarcane,Rabi,9.18,450.4,26.3,32.5,8.0,6.57,31.2,167.8,43.9,103.5,Sprinkler,158.0,4.56,0.92,70.83,650.22,3895,615233,2532607,1917374,15084,43.107,28.3,False,False,False,1.4747033104309806,1.1166857798165137,67018.84531590414,275883.1154684096,208864.27015250546,4.1165005778298625,False,1643.137254901961,315.20000000000005,Mid-low,Mild,1.3786642257243624,0.9771799204421445
SF11255,Maharashtra,Rajkot,Cotton,Kharif,14.61,1121.5,28.2,83.6,8.2,6.15,29.0,109.2,65.3,122.3,Flood,178.0,4.79,0.83,1.16,16.95,69660,1044544,1180737,136193,17394,0.974,78.2,False,False,False,0.9354838709677419,1.0215349420382305,71495.14031485285,80817.0431211499,9321.902806297057,1.1303851249923411,False,1190.5544147843943,296.8,High,Warm,-0.16020872909588585,1.663080297067694
SF11256,Madhya Pradesh,Ludhiana,Chilli,Kharif,1.41,1160.1,24.9,68.8,5.6,7.08,31.2,187.8,63.0,120.2,Sprinkler,198.2,6.64,0.97,2.26,3.19,102699,97615,327610,229995,825,3.867,66.8,False,False,False,1.453376205787781,0.9971260740812661,69230.49645390072,232347.51773049647,163117.02127659574,3.3561440352404857,False,585.1063829787234,371.0,High,Mild,0.7482660060649633,1.0034966070312163
SF11257,Telangana,Nalgonda,Pulses,Rabi,12.94,674.0,25.2,71.6,7.9,6.04,25.4,106.4,49.2,109.0,Drip,144.9,5.61,0.92,1.17,15.14,72904,879411,1103767,224356,4046,3.742,43.1,False,False,False,1.2446808510638299,1.0254231924215678,67960.66460587326,85298.84080370943,17338.17619783617,1.2551207569611933,False,312.6738794435858,264.6,Mid-high,Mild,0.48382982771749805,0.8745539134170415
SF11258,Tamil Nadu,Indore,Wheat,Rabi,8.88,348.6,25.2,62.3,7.2,6.18,22.5,153.2,40.7,122.3,Sprinkler,130.2,4.1,0.95,2.02,17.94,18807,478966,337398,-141568,4407,4.071,44.2,False,False,False,0.9119638826185102,0.788437755465655,53937.61261261261,37995.270270270266,-15942.342342342341,0.7044299595378377,True,496.28378378378375,316.2,Low,Mild,-0.038469827717920756,0.9740459948786632
SF11259,Telangana,Nashik,Pulses,Zaid,9.83,164.4,30.4,45.2,8.4,5.23,20.2,120.9,37.6,153.6,Rainfed,156.5,4.77,0.95,0.3,2.95,69015,698026,203594,-494432,1953,1.51,35.1,False,True,False,0.3191489361702128,0.9707228907189525,71009.76602238047,20711.49542217701,-50298.27060020346,0.29167108388512747,True,198.67751780264496,312.1,Low,Hot,-1.4290789198447256,0.5557042405060787
SF11260,Andhra Pradesh,Warangal,Maize,Rabi,13.14,248.6,25.1,71.1,6.7,7.4,19.7,147.3,48.0,102.8,Rainfed,241.8,7.44,0.85,1.89,24.83,21754,877962,540152,-337810,4324,5.742,27.5,False,False,False,0.6631578947368421,1.0369417036083703,66815.98173515982,41107.45814307458,-25708.523592085236,0.6152339167298813,True,329.07153729071536,298.1,Low,Mild,-0.5289495525852669,0.6200664965421675
SF11261,Karnataka,Nalgonda,Groundnut,Rabi,13.81,426.7,22.4,49.2,7.8,6.02,25.7,108.5,25.3,110.4,Flood,229.1,4.23,0.92,0.81,11.19,58313,1076274,652522,-423752,6354,1.761,40.3,False,False,False,0.5785714285714286,1.0352859717179608,77934.39536567705,47249.96379435192,-30684.431571325127,0.6062786985470243,True,460.1013758146271,244.20000000000002,Mid-low,Cool,-1.1390135999756033,0.985324792513786
SF11262,Tamil Nadu,Ludhiana,Pulses,Rabi,10.78,330.1,24.1,51.0,7.9,6.84,19.0,173.4,48.3,99.9,Rainfed,242.2,3.14,0.96,1.08,11.64,60414,732834,703219,-29615,2167,5.371,52.1,False,False,False,1.148936170212766,0.8497464713452842,67980.8905380334,65233.67346938776,-2747.21706864564,0.9595883924599569,True,201.02040816326533,321.6,Low,Mild,-0.08422964755928489,0.5622573428542309
SF11263,Telangana,Rajkot,Rice,Rabi,5.63,776.4,21.0,57.9,6.3,6.9,23.4,115.2,74.5,126.3,Drip,119.6,4.46,0.99,4.12,23.2,21890,300377,507848,207471,7136,3.251,39.2,False,False,False,1.6747967479674797,0.9929914491142915,53352.93072824156,90203.90763765541,36850.976909413854,1.6907020177976344,False,1267.4955595026643,316.0,Mid-high,Cool,1.6427671395639583,0.9029296039751388
SF11264,Gujarat,Rajkot,Cotton,Rabi,9.02,385.9,23.9,46.9,7.2,6.61,32.0,122.2,19.0,116.3,Sprinkler,191.9,6.37,0.95,1.8,16.24,64787,481722,1052141,570419,5066,3.206,34.0,False,False,False,1.4516129032258065,0.9500744227653006,53405.986696230604,116645.34368070954,63239.35698447894,2.184124868700205,False,561.6407982261641,257.5,Mid-low,Cool,1.119691984763664,0.7845535944935872
SF11265,Telangana,Guntur,Groundnut,Rabi,1.12,625.4,23.2,65.9,8.1,7.33,22.3,138.2,32.1,84.3,Drip,146.8,6.11,0.73,1.23,1.38,58005,77743,80047,2304,444,3.108,40.8,False,False,False,0.8785714285714287,1.029817755723429,69413.39285714286,71470.53571428571,2057.142857142857,1.0296361087171835,False,396.4285714285714,254.59999999999997,Mid-high,Cool,-0.2174205815716819,0.8489670329670329
SF11266,Maharashtra,Warangal,Wheat,Kharif,6.01,942.9,32.9,64.0,5.8,6.27,33.7,130.5,46.9,137.1,Drip,211.1,7.18,0.65,2.4,14.42,21519,396260,310304,-85956,3006,4.797,42.0,False,False,False,1.0835214446952597,0.9021317626344142,65933.44425956739,51631.28119800333,-14302.16306156406,0.7830818149699692,True,500.16638935108153,314.5,High,Hot,0.027043775176879174,0.9816663051247212
SF11267,Gujarat,Guntur,Rice,Rabi,3.94,480.8,23.6,61.7,7.5,7.02,29.7,82.2,40.8,176.2,Sprinkler,232.9,5.73,0.89,2.72,10.72,23251,244366,249251,4885,4945,2.168,51.7,False,False,False,1.1056910569105691,1.0547302048129918,62021.82741116751,63261.67512690355,1239.8477157360405,1.0199905060442123,False,1255.0761421319796,299.2,Mid-low,Cool,0.47297458881937143,0.8940823464648132
SF11268,Telangana,Krishna,Sugarcane,Kharif,4.27,1016.7,32.6,62.6,5.5,6.9,41.2,115.2,48.3,93.8,Drip,224.4,6.71,0.68,66.06,282.08,4059,279504,1144963,865459,5260,53.627,33.2,False,False,False,1.3753903810118675,1.163704128440367,65457.611241217804,268141.21779859485,202683.60655737706,4.0964100692655565,False,1231.850117096019,257.3,High,Hot,1.300700204950109,0.7325859089552177
SF11269,Gujarat,Warangal,Wheat,Kharif,3.02,1034.1,28.4,61.4,6.5,7.23,26.6,107.8,71.4,90.3,Drip,124.4,4.32,0.76,2.3,6.95,25171,188945,174938,-14007,1561,4.452,58.6,False,False,False,1.0383747178329572,1.055232984677301,62564.56953642384,57926.49006622517,-4638.079470198675,0.9258673158855751,True,516.8874172185431,269.5,High,Warm,0.4130558057924826,1.01448432327631
SF11270,Madhya Pradesh,Krishna,Maize,Kharif,11.85,930.4,27.4,78.0,7.7,7.04,36.6,66.5,72.2,99.5,Rainfed,259.2,5.2,0.65,3.11,36.85,20453,801433,753693,-47740,3661,10.066,48.1,False,False,False,1.0912280701754384,0.9749273082606416,67631.47679324895,63602.784810126584,-4028.691983122363,0.9404317017143042,True,308.9451476793249,238.2,High,Warm,0.22200407549303872,0.5821425241526853
SF11271,Punjab,Indore,Rice,Rabi,9.07,201.9,30.2,57.0,7.9,6.6,23.6,121.5,30.0,104.7,Flood,173.0,4.33,0.98,2.81,25.49,18550,693371,472840,-220531,15523,1.642,50.7,False,True,False,1.1422764227642277,0.841479734174057,76446.63726571114,52132.30429988974,-24314.332965821388,0.6819437213266779,True,1711.4663726571114,256.2,Low,Hot,-0.3664565350601305,1.2192024204695484
